date,transaction_cost,ter_cost,cum_transaction_cost,cum_ter_cost
2021-05-27,0.0,5.2380952380952384e-06,0.23360000000000025,0.023870198412698943
2021-05-28,0.0,5.2380952380952384e-06,0.23360000000000025,0.02387543650793704
2021-06-01,0.0,5.2380952380952384e-06,0.23360000000000025,0.023880674603175136
2021-06-02,0.0,5.2380952380952384e-06,0.23360000000000025,0.023885912698413232
2021-06-03,0.0,5.2380952380952384e-06,0.23360000000000025,0.02389115079365133
2021-06-04,0.0,5.2380952380952384e-06,0.23360000000000025,0.023896388888889425
2021-06-07,0.0,5.2380952380952384e-06,0.23360000000000025,0.02390162698412752
2021-06-08,0.0,5.2380952380952384e-06,0.23360000000000025,0.023906865079365618
2021-06-09,0.0,5.2380952380952384e-06,0.23360000000000025,0.023912103174603714
2021-06-10,0.0,5.2380952380952384e-06,0.23360000000000025,0.02391734126984181
2021-06-11,0.0,5.2380952380952384e-06,0.23360000000000025,0.023922579365079907
2021-06-14,0.0,5.2380952380952384e-06,0.23360000000000025,0.023927817460318003
2021-06-15,0.0,5.2380952380952384e-06,0.23360000000000025,0.0239330555555561
2021-06-16,0.0,5.2380952380952384e-06,0.23360000000000025,0.023938293650794196
2021-06-17,0.0,5.2380952380952384e-06,0.23360000000000025,0.023943531746032292
2021-06-18,0.0,5.2380952380952384e-06,0.23360000000000025,0.02394876984127039
2021-06-21,0.0,5.2380952380952384e-06,0.23360000000000025,0.023954007936508485
2021-06-22,0.0006,4.642857142857143e-06,0.23420000000000024,0.02395865079365134
2021-06-23,0.0,4.642857142857143e-06,0.23420000000000024,0.023963293650794196
2021-06-24,0.0,4.642857142857143e-06,0.23420000000000024,0.023967936507937052
2021-06-25,0.0,4.642857142857143e-06,0.23420000000000024,0.023972579365079908
2021-06-28,0.0,4.642857142857143e-06,0.23420000000000024,0.023977222222222764
2021-06-29,0.0,4.642857142857143e-06,0.23420000000000024,0.02398186507936562
2021-06-30,0.0,4.642857142857143e-06,0.23420000000000024,0.023986507936508476
2021-07-01,0.0,4.642857142857143e-06,0.23420000000000024,0.02399115079365133
2021-07-02,0.0,4.642857142857143e-06,0.23420000000000024,0.023995793650794187
2021-07-06,0.0,4.642857142857143e-06,0.23420000000000024,0.024000436507937043
2021-07-07,0.0,4.642857142857143e-06,0.23420000000000024,0.0240050793650799
2021-07-08,0.0,4.642857142857143e-06,0.23420000000000024,0.024009722222222755
